sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature
20165;BMP180;10242;50.526;9.710;2020-06-10T07:33:46;97649.00;;;13.20
20165;BMP180;10242;50.526;9.710;2020-06-10T07:36:30;97651.00;;;13.10
20165;BMP180;10242;50.526;9.710;2020-06-10T07:39:14;97654.00;;;13.10
20165;BMP180;10242;50.526;9.710;2020-06-10T07:42:00;97642.00;;;13.00
20165;BMP180;10242;50.526;9.710;2020-06-10T07:44:44;97639.00;;;13.00
20165;BMP180;10242;50.526;9.710;2020-06-10T07:47:31;97638.00;;;13.00
20165;BMP180;10242;50.526;9.710;2020-06-10T07:50:14;97643.00;;;13.00
20165;BMP180;10242;50.526;9.710;2020-06-10T07:52:54;97643.00;;;13.00
20165;BMP180;10242;50.526;9.710;2020-06-10T07:55:29;97643.00;;;13.00
20165;BMP180;10242;50.526;9.710;2020-06-10T07:58:23;97644.00;;;13.00
20165;BMP180;10242;50.526;9.710;2020-06-10T08:01:08;97636.00;;;13.10
20165;BMP180;10242;50.526;9.710;2020-06-10T08:03:49;97637.00;;;13.10
20165;BMP180;10242;50.526;9.710;2020-06-10T08:06:30;97641.00;;;13.10
20165;BMP180;10242;50.526;9.710;2020-06-10T08:09:09;97639.00;;;13.10
20165;BMP180;10242;50.526;9.710;2020-06-10T08:11:56;97640.00;;;13.10
20165;BMP180;10242;50.526;9.710;2020-06-10T08:14:31;97640.00;;;13.10
20165;BMP180;10242;50.526;9.710;2020-06-10T08:17:23;97638.00;;;13.10
20165;BMP180;10242;50.526;9.710;2020-06-10T08:20:12;97648.00;;;13.10
20165;BMP180;10242;50.526;9.710;2020-06-10T08:22:54;97645.00;;;13.20
20165;BMP180;10242;50.526;9.710;2020-06-10T08:25:39;97648.00;;;13.30
20165;BMP180;10242;50.526;9.710;2020-06-10T08:28:20;97652.00;;;13.30
20165;BMP180;10242;50.526;9.710;2020-06-10T08:30:54;97647.00;;;13.20
20165;BMP180;10242;50.526;9.710;2020-06-10T08:33:36;97651.00;;;13.30
20165;BMP180;10242;50.526;9.710;2020-06-10T08:36:20;97641.00;;;13.20
20165;BMP180;10242;50.526;9.710;2020-06-10T08:39:01;97645.00;;;13.30
20165;BMP180;10242;50.526;9.710;2020-06-10T08:41:39;97646.00;;;13.20
20165;BMP180;10242;50.526;9.710;2020-06-10T08:44:29;97638.00;;;13.30
20165;BMP180;10242;50.526;9.710;2020-06-10T08:47:10;97627.00;;;13.30
20165;BMP180;10242;50.526;9.710;2020-06-10T08:49:52;97628.00;;;13.30
20165;BMP180;10242;50.526;9.710;2020-06-10T08:52:33;97628.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T08:55:07;97629.00;;;13.40
20165;BMP180;10242;50.526;9.710;2020-06-10T08:57:46;97632.00;;;13.50
20165;BMP180;10242;50.526;9.710;2020-06-10T09:00:30;97635.00;;;13.60
20165;BMP180;10242;50.526;9.710;2020-06-10T09:03:15;97626.00;;;13.60
20165;BMP180;10242;50.526;9.710;2020-06-10T09:05:54;97631.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T09:08:34;97626.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T09:11:15;97620.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T09:14:02;97614.00;;;13.70
20165;BMP180;10242;50.526;9.710;2020-06-10T09:16:47;97613.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T09:19:33;97612.00;;;13.80
20165;BMP180;10242;50.526;9.710;2020-06-10T09:22:13;97602.00;;;13.90
20165;BMP180;10242;50.526;9.710;2020-06-10T09:24:47;97611.00;;;13.90
20165;BMP180;10242;50.526;9.710;2020-06-10T09:27:31;97611.00;;;13.90
20165;BMP180;10242;50.526;9.710;2020-06-10T09:30:12;97613.00;;;13.90
20165;BMP180;10242;50.526;9.710;2020-06-10T09:33:05;97618.00;;;13.90
20165;BMP180;10242;50.526;9.710;2020-06-10T09:35:44;97621.00;;;14.00
20165;BMP180;10242;50.526;9.710;2020-06-10T09:38:29;97613.00;;;14.00
20165;BMP180;10242;50.526;9.710;2020-06-10T09:41:13;97613.00;;;14.10
20165;BMP180;10242;50.526;9.710;2020-06-10T09:43:57;97617.00;;;14.20
20165;BMP180;10242;50.526;9.710;2020-06-10T09:46:44;97609.00;;;14.30
20165;BMP180;10242;50.526;9.710;2020-06-10T09:49:28;97608.00;;;14.30
20165;BMP180;10242;50.526;9.710;2020-06-10T09:52:13;97605.00;;;14.30
20165;BMP180;10242;50.526;9.710;2020-06-10T09:55:01;97599.00;;;14.30
20165;BMP180;10242;50.526;9.710;2020-06-10T09:57:51;97598.00;;;14.20
20165;BMP180;10242;50.526;9.710;2020-06-10T10:00:34;97603.00;;;14.40
20165;BMP180;10242;50.526;9.710;2020-06-10T10:03:18;97597.00;;;14.30
20165;BMP180;10242;50.526;9.710;2020-06-10T10:06:03;97589.00;;;14.40
20165;BMP180;10242;50.526;9.710;2020-06-10T10:08:44;97596.00;;;14.50
