sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:24:20;025;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:26:21;022;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:28:21;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:30:21;022;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:32:21;025;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:34:21;021;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:36:22;023;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:38:22;025;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:40:22;030;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:42:22;026;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:44:22;025;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:46:23;024;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:48:23;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:50:23;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:52:23;029;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:54:23;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:56:24;024;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T01:58:24;025;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:00:24;025;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:02:24;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:04:24;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:06:25;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:08:25;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:10:25;025;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:12:25;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:14:26;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:16:26;023;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:18:26;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:20:26;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:22:26;021;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:24:26;023;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:26:27;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:28:27;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:30:27;020;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:32:27;022;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:34:27;025;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:36:27;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:38:28;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:40:28;022;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:42:28;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:44:28;020;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:46:28;022;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:48:28;018;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:50:31;020;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:52:29;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:54:29;020;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:56:29;023;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T02:58:30;021;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:00:30;026;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:02:30;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:04:30;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:06:30;022;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:08:30;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:10:31;020;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:12:31;023;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:14:31;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:16:31;022;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:18:31;022;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:20:31;020;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:22:32;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:24:32;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:26:32;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:28:32;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:30:32;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:32:32;020;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:34:32;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:36:33;024;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:38:33;022;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:40:33;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:42:33;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:44:34;020;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:46:34;024;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:48:34;022;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:50:34;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:52:34;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:54:35;022;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:56:35;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T03:58:35;023;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:00:35;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:02:35;022;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:04:36;020;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:06:36;018;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:08:36;019;013;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:10:36;022;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:12:37;021;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:14:37;023;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:16:37;023;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:18:37;022;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:20:37;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:22:38;019;013;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:24:38;025;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:26:38;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:28:39;026;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:30:39;023;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:32:39;021;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:34:39;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:36:39;021;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:38:40;024;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:40:40;020;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:42:40;025;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:44:41;026;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:46:41;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:48:41;026;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:50:41;022;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:52:42;025;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:54:42;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:56:42;025;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T04:58:42;023;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:00:42;021;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:02:42;024;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:04:43;026;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:06:43;027;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:08:43;025;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:10:43;020;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:12:43;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:14:44;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:16:44;025;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:18:44;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:20:44;024;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:22:45;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:24:45;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:26:45;023;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:28:45;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:30:45;028;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:32:45;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:34:46;025;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:36:46;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:38:46;026;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:40:46;020;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:42:46;023;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:44:46;027;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:46:47;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:48:47;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:50:47;026;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:52:47;026;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:54:47;026;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:56:47;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T05:58:48;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:00:48;025;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:02:48;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:04:48;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:06:48;026;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:08:48;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:10:49;029;025;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:12:49;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:14:49;027;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:16:49;024;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:18:49;026;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:20:50;026;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:22:50;028;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:24:50;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:26:50;027;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:28:50;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:30:50;025;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:32:51;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:34:51;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:36:51;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:38:51;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:40:51;025;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:42:51;028;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:44:52;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:46:52;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:48:52;025;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:50:52;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:52:52;028;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:54:53;028;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:56:53;029;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T06:58:53;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:00:54;034;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:02:54;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:04:54;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:06:54;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:08:54;030;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:10:54;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:12:55;029;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:14:55;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:16:55;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:18:55;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:20:55;025;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:22:56;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:24:56;026;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:26:56;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:28:56;026;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:30:56;029;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:32:56;028;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:34:57;030;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:36:57;027;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:38:57;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:40:57;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:42:57;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:44:57;034;025;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:46:58;033;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:48:58;035;025;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:50:58;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:52:58;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:54:58;033;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:56:59;032;025;
26720;PMS1003;15950;51.112;6.966;2020-06-10T07:58:59;031;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:01:00;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:03:00;032;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:05:00;033;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:07:00;030;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:09:00;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:11:01;032;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:13:01;034;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:15:01;030;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:17:01;036;026;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:19:01;028;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:21:02;034;025;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:23:02;029;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:25:03;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:27:03;033;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:29:03;040;029;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:31:04;034;026;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:33:04;032;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:35:04;027;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:37:04;033;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:39:05;030;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:41:04;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:43:05;030;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:45:05;032;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:47:05;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:49:05;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:51:05;034;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:53:06;029;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:55:09;027;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:57:06;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T08:59:06;033;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:01:06;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:03:07;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:05:07;033;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:07:07;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:11:07;030;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:13:08;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:15:09;033;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:17:09;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:19:09;033;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:21:09;026;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:23:10;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:25:10;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:27:10;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:29:10;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:31:10;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:33:11;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:35:11;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:37:12;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:39:12;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:41:12;026;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:43:13;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:45:13;030;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:47:14;029;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:49:14;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:51:14;032;025;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:53:14;027;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:55:14;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:57:15;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T09:59:16;033;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:01:16;029;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:03:16;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:05:17;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:07:18;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:09:18;024;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:11:18;028;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:13:18;026;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:15:19;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:17:19;030;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:19:19;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:21:19;031;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:23:19;033;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:25:20;028;022;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:27:20;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:29:20;033;024;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:31:20;029;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:33:20;026;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:35:21;028;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:37:21;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:39:22;026;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:41:22;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:43:22;027;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:45:22;031;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:47:23;036;026;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:49:23;030;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:51:23;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:53:23;034;026;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:55:23;029;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:57:24;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T10:59:24;031;023;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:01:24;033;027;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:03:24;027;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:05:25;028;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:07:25;029;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:09:25;030;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:11:25;026;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:13:25;026;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:15:26;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:17:26;027;019;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:19:26;026;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:21:26;023;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:23:27;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:25:27;028;021;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:27:27;020;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:29:27;024;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:31:28;020;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:33:28;022;018;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:35:28;026;020;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:37:29;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:39:29;018;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:41:29;020;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:43:30;020;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:45:30;021;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:47:30;017;012;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:49:30;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:51:31;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:53:31;020;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:55:31;018;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:57:31;022;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T11:59:31;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T12:01:32;019;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T12:03:32;021;015;
26720;PMS1003;15950;51.112;6.966;2020-06-10T12:05:33;018;013;
26720;PMS1003;15950;51.112;6.966;2020-06-10T12:07:33;020;014;
26720;PMS1003;15950;51.112;6.966;2020-06-10T12:09:33;022;016;
26720;PMS1003;15950;51.112;6.966;2020-06-10T12:11:33;024;017;
26720;PMS1003;15950;51.112;6.966;2020-06-10T12:13:34;021;015;
