sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
43619;SHT30;29212;53.924;27.610;2020-06-10T00:04:14;21.4;69.8
43619;SHT30;29212;53.924;27.610;2020-06-10T00:09:14;21.3;69.9
43619;SHT30;29212;53.924;27.610;2020-06-10T00:14:13;21.3;69.9
43619;SHT30;29212;53.924;27.610;2020-06-10T00:19:13;21.1;69.8
43619;SHT30;29212;53.924;27.610;2020-06-10T00:24:12;21.1;69.8
43619;SHT30;29212;53.924;27.610;2020-06-10T00:29:12;21.1;70.8
43619;SHT30;29212;53.924;27.610;2020-06-10T00:34:13;21.1;70.8
43619;SHT30;29212;53.924;27.610;2020-06-10T00:39:13;21;70.5
43619;SHT30;29212;53.924;27.610;2020-06-10T00:44:13;21;70.5
43619;SHT30;29212;53.924;27.610;2020-06-10T00:49:13;20.9;71.1
43619;SHT30;29212;53.924;27.610;2020-06-10T00:54:13;20.9;71.1
43619;SHT30;29212;53.924;27.610;2020-06-10T00:59:13;20.8;71
43619;SHT30;29212;53.924;27.610;2020-06-10T01:04:14;20.8;71
43619;SHT30;29212;53.924;27.610;2020-06-10T01:09:12;20.7;71.2
43619;SHT30;29212;53.924;27.610;2020-06-10T01:14:13;20.7;71.2
43619;SHT30;29212;53.924;27.610;2020-06-10T01:19:13;20.6;71.3
43619;SHT30;29212;53.924;27.610;2020-06-10T01:24:13;20.6;71.3
43619;SHT30;29212;53.924;27.610;2020-06-10T01:29:13;20.4;71.8
43619;SHT30;29212;53.924;27.610;2020-06-10T01:34:13;20.4;71.8
43619;SHT30;29212;53.924;27.610;2020-06-10T01:39:14;20.5;72.1
43619;SHT30;29212;53.924;27.610;2020-06-10T01:44:13;20.5;72.1
43619;SHT30;29212;53.924;27.610;2020-06-10T01:49:13;20.3;72.3
43619;SHT30;29212;53.924;27.610;2020-06-10T01:54:13;20.3;72.3
43619;SHT30;29212;53.924;27.610;2020-06-10T01:59:13;20.3;72.7
43619;SHT30;29212;53.924;27.610;2020-06-10T02:04:13;20.3;72.7
43619;SHT30;29212;53.924;27.610;2020-06-10T02:09:24;20.3;72.7
43619;SHT30;29212;53.924;27.610;2020-06-10T02:14:13;20.3;72.7
43619;SHT30;29212;53.924;27.610;2020-06-10T02:19:13;20.2;72.5
43619;SHT30;29212;53.924;27.610;2020-06-10T02:24:13;20.2;72.5
43619;SHT30;29212;53.924;27.610;2020-06-10T02:29:13;20.3;72.8
43619;SHT30;29212;53.924;27.610;2020-06-10T02:34:13;20.3;72.8
43619;SHT30;29212;53.924;27.610;2020-06-10T02:39:13;20.3;72.7
43619;SHT30;29212;53.924;27.610;2020-06-10T02:44:13;20.3;72.7
43619;SHT30;29212;53.924;27.610;2020-06-10T02:49:13;20.2;72.6
43619;SHT30;29212;53.924;27.610;2020-06-10T02:54:13;20.2;72.6
43619;SHT30;29212;53.924;27.610;2020-06-10T02:59:13;20.3;72.5
43619;SHT30;29212;53.924;27.610;2020-06-10T03:04:13;20.3;72.5
43619;SHT30;29212;53.924;27.610;2020-06-10T03:09:13;20.6;72.6
43619;SHT30;29212;53.924;27.610;2020-06-10T03:14:13;20.8;72
43619;SHT30;29212;53.924;27.610;2020-06-10T03:19:13;20.8;72
43619;SHT30;29212;53.924;27.610;2020-06-10T03:24:13;21;71.3
43619;SHT30;29212;53.924;27.610;2020-06-10T03:29:13;21;71.3
43619;SHT30;29212;53.924;27.610;2020-06-10T03:34:13;20.4;72.4
43619;SHT30;29212;53.924;27.610;2020-06-10T03:39:13;20.4;72.4
43619;SHT30;29212;53.924;27.610;2020-06-10T03:44:13;19.6;78
43619;SHT30;29212;53.924;27.610;2020-06-10T03:49:13;19.6;78
43619;SHT30;29212;53.924;27.610;2020-06-10T03:54:13;19.4;80.6
43619;SHT30;29212;53.924;27.610;2020-06-10T03:59:13;19.4;80.6
43619;SHT30;29212;53.924;27.610;2020-06-10T04:04:13;19.3;82.1
43619;SHT30;29212;53.924;27.610;2020-06-10T04:09:13;19.3;82.1
43619;SHT30;29212;53.924;27.610;2020-06-10T04:14:13;19.4;83
43619;SHT30;29212;53.924;27.610;2020-06-10T04:19:13;19.4;83
43619;SHT30;29212;53.924;27.610;2020-06-10T04:24:13;19.4;83.4
43619;SHT30;29212;53.924;27.610;2020-06-10T04:29:13;19.4;83.4
43619;SHT30;29212;53.924;27.610;2020-06-10T04:34:13;19.7;83.7
43619;SHT30;29212;53.924;27.610;2020-06-10T04:39:13;20;83.8
43619;SHT30;29212;53.924;27.610;2020-06-10T04:44:13;20.3;83.1
