sensor_id;sensor_type;location;lat;lon;timestamp;temperature;humidity
11029;DHT22;5568;53.204;10.584;2020-06-10T00:00:15;15.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:03:00;15.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:05:45;15.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:08:35;15.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:11:18;15.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:13:55;12.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:16:28;14.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:19:11;15.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:21:56;14.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:24:42;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:27:33;15.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:30:17;14.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:33:09;15.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:35:56;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:38:39;14.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:41:23;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:44:02;14.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:46:55;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:49:29;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:52:14;14.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:55:07;14.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T00:57:42;14.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:00:21;14.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:03:05;14.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:05:50;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:08:37;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:11:16;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:13:53;14.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:16:37;14.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:19:22;14.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:21:53;14.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:24:20;14.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:26:54;14.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:29:38;14.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:32:22;14.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:34:55;14.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:37:24;14.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:40:11;14.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:42:47;14.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:45:21;13.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:48:04;14.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:50:41;14.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:53:18;14.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:56:01;13.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T01:58:47;13.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:01:23;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:04:08;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:07:05;13.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:09:36;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:12:17;13.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:15:14;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:17:53;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:20:20;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:22:52;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:25:20;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:27:46;13.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:30:26;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:33:04;13.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:35:41;13.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:38:09;13.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:40:39;13.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:43:09;13.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:45:37;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:48:18;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:51:03;13.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:53:59;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:56:41;13.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T02:59:22;13.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:02:07;13.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:04:51;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:07:40;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:10:16;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:13:02;13.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:15:43;13.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:18:24;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:21:07;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:23:37;13.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:26:06;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:28:35;13.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:31:05;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:33:58;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:36:27;13.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:39:15;13.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:42:11;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:44:52;13.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:47:37;14.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:50:16;13.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:52:54;13.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:55:39;14.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T03:58:14;14.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:00:48;14.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:03:32;14.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:06:06;14.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:08:51;14.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:11:35;14.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:14:18;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:17:02;14.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:19:40;14.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:22:19;14.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:24:54;14.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:27:29;14.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:30:22;14.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:33:14;14.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:36:11;14.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:39:04;13.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:42:02;14.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:44:46;14.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:47:29;14.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:50:11;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:52:53;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:55:45;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T04:58:29;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:01:04;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:03:48;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:06:30;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:09:15;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:11:56;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:14:40;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:17:31;14.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:20:11;14.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:22:52;14.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:25:33;14.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:28:17;14.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:30:52;14.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:33:27;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:36:10;14.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:38:49;14.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:41:32;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:44:21;14.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:47:11;14.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:50:04;14.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:52:52;14.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:55:27;14.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T05:58:07;14.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:00:48;14.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:03:29;15.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:06:13;15.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:08:51;15.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:11:37;15.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:14:10;15.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:16:56;15.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:19:29;15.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:22:06;15.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:24:43;15.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:27:29;15.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:30:03;15.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:32:40;15.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:35:16;15.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:38:00;16.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:40:35;15.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:43:09;16.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:45:47;15.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:48:31;16.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:51:22;15.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:53:59;16.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:56:40;16.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T06:59:24;16.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:01:59;16.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:04:40;16.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:07:15;16.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:09:56;16.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:12:31;16.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:15:16;16.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:18:00;17.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:20:47;17.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:23:36;17.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:26:20;17.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:29:11;17.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:31:56;16.70;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:34:42;16.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:37:27;16.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:40:09;17.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:42:53;17.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:45:34;17.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:48:27;17.00;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:51:08;17.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:53:53;17.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:56:39;17.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T07:59:26;17.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T08:02:10;17.60;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T08:04:57;17.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T08:07:38;17.20;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T08:10:28;17.50;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T08:13:01;17.90;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T08:15:45;18.10;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T08:18:29;18.40;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T08:21:13;18.30;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T08:24:12;18.80;99.90
11029;DHT22;5568;53.204;10.584;2020-06-10T08:26:50;18.90;99.90
