sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
107;PPD42NS;49;48.530;9.200;2020-06-10T12:13:49;45.82;26094.00;0.09;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:16:39;2714.03;1537575.00;5.13;84.87;48661.00;0.16
107;PPD42NS;49;48.530;9.200;2020-06-10T12:19:23;234.18;135135.00;0.45;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:22:06;71.25;40788.00;0.14;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:24:56;580.28;336278.00;1.12;147.63;84973.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T12:27:43;739.27;428768.00;1.43;184.42;106288.00;0.35
107;PPD42NS;49;48.530;9.200;2020-06-10T12:30:36;662.35;384028.00;1.28;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:33:22;525.19;304229.00;1.01;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:35:56;493.65;285881.00;0.95;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:38:37;678.50;393425.00;1.31;134.39;77312.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T12:41:21;366.84;212151.00;0.71;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:44:17;346.97;200606.00;0.67;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:46:58;384.84;222613.00;0.74;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:49:43;334.14;193155.00;0.64;64.62;36954.00;0.12
107;PPD42NS;49;48.530;9.200;2020-06-10T12:52:19;148.51;85486.00;0.28;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:55:01;385.40;222940.00;0.74;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T12:57:51;215.64;124382.00;0.41;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:00:32;290.31;167701.00;0.56;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:03:15;182.47;105158.00;0.35;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:05:54;487.36;282226.00;0.94;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:08:36;413.68;239376.00;0.80;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:11:15;380.70;220207.00;0.73;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:13:59;368.70;213231.00;0.71;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:16:43;558.68;323713.00;1.08;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:19:20;783.67;454586.00;1.52;142.80;82181.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T13:22:01;462.35;267678.00;0.89;133.27;76659.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T13:24:46;436.61;252709.00;0.84;136.83;78721.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T13:27:19;333.92;193029.00;0.64;119.83;68884.00;0.23
107;PPD42NS;49;48.530;9.200;2020-06-10T13:29:53;349.30;201963.00;0.67;96.15;55183.00;0.18
107;PPD42NS;49;48.530;9.200;2020-06-10T13:32:38;340.13;196634.00;0.66;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:35:27;60.72;34700.00;0.12;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:38:07;51.11;29151.00;0.10;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:40:45;106.27;61039.00;0.20;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:43:26;37.51;21294.00;0.07;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:46:13;164.03;94470.00;0.31;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:48:57;16.87;9375.00;0.03;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:51:42;127.97;73592.00;0.25;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T13:54:38;534.26;309505.00;1.03;133.01;76513.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T13:57:29;693.62;402218.00;1.34;146.56;84357.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T14:00:19;811.31;470653.00;1.57;143.55;82614.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T14:03:04;583.42;338106.00;1.13;157.03;90417.00;0.30
107;PPD42NS;49;48.530;9.200;2020-06-10T14:05:51;633.05;366980.00;1.22;141.61;81490.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T14:08:29;686.69;398186.00;1.33;132.59;76269.00;0.25
107;PPD42NS;49;48.530;9.200;2020-06-10T14:10:56;802.33;465432.00;1.55;173.82;100142.00;0.33
107;PPD42NS;49;48.530;9.200;2020-06-10T14:13:21;910.65;528349.00;1.76;140.63;80920.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T14:16:06;495.65;287045.00;0.96;149.61;86124.00;0.29
107;PPD42NS;49;48.530;9.200;2020-06-10T14:18:59;328.76;190030.00;0.63;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T14:21:40;661.24;383385.00;1.28;134.94;77631.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T14:24:17;386.87;223791.00;0.75;141.94;81681.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T14:27:00;297.14;171671.00;0.57;142.85;82206.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T14:29:45;100457544.00;135339808.00;451.13;135.28;77824.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T14:32:21;403.30;233343.00;0.78;134.47;77354.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T14:35:06;114.89;66025.00;0.22;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T14:37:54;346.90;200566.00;0.67;145.71;83864.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T14:40:36;78.15;44776.00;0.15;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T14:43:20;78.61;45043.00;0.15;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T14:46:02;81.12;46490.00;0.15;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T14:48:58;564.32;326993.00;1.09;142.11;81779.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T14:51:38;353.11;204175.00;0.68;130.21;74889.00;0.25
107;PPD42NS;49;48.530;9.200;2020-06-10T14:54:22;354.23;204823.00;0.68;140.81;81024.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T14:56:58;172.74;99519.00;0.33;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T14:59:31;37.66;21383.00;0.07;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:02:15;449.67;260304.00;0.87;148.39;85416.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T15:04:52;776.84;450617.00;1.50;334.22;193199.00;0.64
107;PPD42NS;49;48.530;9.200;2020-06-10T15:07:19;103.45;59406.00;0.20;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:09:58;85.34;48930.00;0.16;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:12:48;495.26;286821.00;0.96;84.36;48365.00;0.16
107;PPD42NS;49;48.530;9.200;2020-06-10T15:15:32;53.21;30361.00;0.10;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:18:17;9.78;5287.00;0.02;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:21:10;112.72;64769.00;0.22;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:23:51;26.61;15002.00;0.05;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:26:28;80.34;46040.00;0.15;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:29:04;307.06;177430.00;0.59;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:31:48;110.11;63261.00;0.21;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:34:45;394.21;228060.00;0.76;149.66;86149.00;0.29
107;PPD42NS;49;48.530;9.200;2020-06-10T15:37:26;356.39;206083.00;0.69;140.33;80749.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T15:40:03;31.10;17592.00;0.06;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:42:46;142.07;81755.00;0.27;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:45:23;112.43;64602.00;0.22;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:48:24;75.52;43253.00;0.14;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:51:09;80.72;46264.00;0.15;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T15:54:02;721.78;418599.00;1.40;156.54;90137.00;0.30
107;PPD42NS;49;48.530;9.200;2020-06-10T15:56:46;444.44;257263.00;0.86;145.85;83942.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T15:59:26;77.03;44128.00;0.15;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T16:02:12;2.97;1353.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T16:05:02;299.48;173029.00;0.58;129.46;74456.00;0.25
107;PPD42NS;49;48.530;9.200;2020-06-10T16:07:53;659.96;382639.00;1.28;148.71;85600.00;0.29
107;PPD42NS;49;48.530;9.200;2020-06-10T16:10:34;468.20;271079.00;0.90;131.28;75512.00;0.25
107;PPD42NS;49;48.530;9.200;2020-06-10T16:13:27;552.86;320326.00;1.07;129.15;74279.00;0.25
107;PPD42NS;49;48.530;9.200;2020-06-10T16:16:14;442.14;255922.00;0.85;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T16:18:55;809.54;469624.00;1.57;145.63;83819.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T16:21:37;606.44;351499.00;1.17;139.94;80520.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T16:24:25;504.32;292087.00;0.97;138.34;79598.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T16:27:18;740.04;429218.00;1.43;137.38;79040.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T16:30:17;392.12;226846.00;0.76;142.56;82040.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T16:33:07;894.47;518960.00;1.73;217.02;125182.00;0.42
107;PPD42NS;49;48.530;9.200;2020-06-10T16:35:48;424.71;245792.00;0.82;125.50;72166.00;0.24
107;PPD42NS;49;48.530;9.200;2020-06-10T16:38:29;572.99;332036.00;1.11;136.57;78569.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T16:41:14;596.52;345729.00;1.15;142.42;81959.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T16:43:57;946.94;549407.00;1.83;186.21;107324.00;0.36
107;PPD42NS;49;48.530;9.200;2020-06-10T16:46:50;493.07;285547.00;0.95;131.67;75733.00;0.25
107;PPD42NS;49;48.530;9.200;2020-06-10T16:49:30;667.01;386737.00;1.29;242.58;140007.00;0.47
107;PPD42NS;49;48.530;9.200;2020-06-10T16:52:19;1118.62;648835.00;2.16;170.40;98164.00;0.33
107;PPD42NS;49;48.530;9.200;2020-06-10T16:55:03;1078.81;625814.00;2.09;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T16:57:44;1160.24;672879.00;2.24;24.57;13824.00;0.05
107;PPD42NS;49;48.530;9.200;2020-06-10T17:00:25;752.64;436546.00;1.46;77.98;44676.00;0.15
107;PPD42NS;49;48.530;9.200;2020-06-10T17:03:10;789.37;457899.00;1.53;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T17:05:55;428.41;247942.00;0.83;137.88;79329.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T17:08:44;806.02;467575.00;1.56;162.71;93710.00;0.31
107;PPD42NS;49;48.530;9.200;2020-06-10T17:11:35;1390.31;805268.00;2.68;266.03;153613.00;0.51
107;PPD42NS;49;48.530;9.200;2020-06-10T17:14:16;1211.40;702398.00;2.34;108.87;62542.00;0.21
107;PPD42NS;49;48.530;9.200;2020-06-10T17:16:52;81503408.00;126236952.00;420.79;167.07;96235.00;0.32
107;PPD42NS;49;48.530;9.200;2020-06-10T17:19:33;679.01;393718.00;1.31;145.83;83935.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T17:22:16;599.06;347205.00;1.16;141.32;81320.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T17:25:09;308.41;178211.00;0.59;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T17:28:00;173.11;99733.00;0.33;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T17:30:56;487.58;282350.00;0.94;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T17:33:49;374.43;216565.00;0.72;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T17:36:34;16.32;9060.00;0.03;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T17:39:30;71.54;40954.00;0.14;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T17:42:14;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T17:44:56;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T17:47:46;185.39;106848.00;0.36;69.49;39767.00;0.13
107;PPD42NS;49;48.530;9.200;2020-06-10T17:50:24;416.38;240948.00;0.80;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T17:53:03;1218.48;706484.00;2.35;311.59;180057.00;0.60
107;PPD42NS;49;48.530;9.200;2020-06-10T17:55:47;819.98;475688.00;1.59;148.22;85318.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T17:58:38;350.05;202397.00;0.67;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:01:22;316.24;182759.00;0.61;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:04:18;260.78;150564.00;0.50;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:07:02;464.60;268987.00;0.90;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:09:39;302.98;175061.00;0.58;82.82;47478.00;0.16
107;PPD42NS;49;48.530;9.200;2020-06-10T18:12:20;332.97;192475.00;0.64;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:15:20;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:18:05;193.51;111551.00;0.37;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:20:45;435.17;251874.00;0.84;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:23:32;416.11;240789.00;0.80;73.72;42213.00;0.14
107;PPD42NS;49;48.530;9.200;2020-06-10T18:26:16;169.28;97515.00;0.33;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:29:06;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:31:41;232.27;134025.00;0.45;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:34:22;475.98;275606.00;0.92;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:37:03;293.62;169625.00;0.57;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:39:40;496.70;287658.00;0.96;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:42:33;107.14;61540.00;0.21;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:45:14;394.86;228437.00;0.76;21.56;12084.00;0.04
107;PPD42NS;49;48.530;9.200;2020-06-10T18:47:49;587.65;340569.00;1.14;144.78;83323.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T18:50:32;330.67;191139.00;0.64;137.11;78884.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T18:53:16;524.39;303765.00;1.01;142.36;81922.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T18:56:09;291.62;168461.00;0.56;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T18:58:54;491.28;284502.00;0.95;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:01:38;354.13;204768.00;0.68;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:04:27;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:07:13;189.89;109458.00;0.36;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:09:57;23.16;13009.00;0.04;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:12:38;576.75;334225.00;1.11;64.60;36945.00;0.12
107;PPD42NS;49;48.530;9.200;2020-06-10T19:15:20;334.92;193607.00;0.65;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:18:14;456.85;264480.00;0.88;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:21:02;517.00;299464.00;1.00;25.21;14191.00;0.05
107;PPD42NS;49;48.530;9.200;2020-06-10T19:23:56;367.48;212522.00;0.71;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:26:49;28.96;16356.00;0.05;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:29:33;337.71;195228.00;0.65;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:32:17;389.87;225534.00;0.75;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:35:04;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:37:45;65.36;37385.00;0.12;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:40:33;706.76;409860.00;1.37;41.90;23827.00;0.08
107;PPD42NS;49;48.530;9.200;2020-06-10T19:43:23;346.02;200055.00;0.67;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:46:04;367.63;212614.00;0.71;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:48:48;325.67;188233.00;0.63;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:51:32;631.63;366158.00;1.22;41.61;23664.00;0.08
107;PPD42NS;49;48.530;9.200;2020-06-10T19:54:06;479.35;277566.00;0.93;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T19:56:39;737.60;427799.00;1.43;144.46;83138.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T19:59:19;574.33;332821.00;1.11;130.36;74976.00;0.25
107;PPD42NS;49;48.530;9.200;2020-06-10T20:02:12;470.42;272373.00;0.91;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T20:04:50;607.71;352240.00;1.17;146.06;84065.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T20:07:44;614.56;356225.00;1.19;132.43;76175.00;0.25
107;PPD42NS;49;48.530;9.200;2020-06-10T20:10:27;583.39;338088.00;1.13;141.38;81359.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T20:13:17;585.06;339061.00;1.13;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T20:16:02;564.97;327373.00;1.09;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T20:18:46;193.92;111792.00;0.37;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T20:21:28;695.18;403127.00;1.34;106.44;61138.00;0.20
107;PPD42NS;49;48.530;9.200;2020-06-10T20:24:24;473.67;274262.00;0.91;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T20:27:08;256.69;148190.00;0.49;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T20:29:52;132.96;76484.00;0.25;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T20:32:34;386.49;223570.00;0.75;81.46;46692.00;0.16
107;PPD42NS;49;48.530;9.200;2020-06-10T20:35:12;580.92;336655.00;1.12;102.27;58726.00;0.20
107;PPD42NS;49;48.530;9.200;2020-06-10T20:38:05;506.34;293266.00;0.98;104.64;60094.00;0.20
107;PPD42NS;49;48.530;9.200;2020-06-10T20:40:45;966.85;560957.00;1.87;136.20;78360.00;0.26
107;PPD42NS;49;48.530;9.200;2020-06-10T20:43:30;618.18;358329.00;1.19;227.59;131311.00;0.44
107;PPD42NS;49;48.530;9.200;2020-06-10T20:46:13;686.05;397816.00;1.33;141.76;81579.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T20:48:55;504.10;291960.00;0.97;144.45;83135.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T20:51:39;427.97;247685.00;0.83;140.52;80856.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T20:54:12;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T20:56:47;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T20:59:31;249.75;144163.00;0.48;41.47;23578.00;0.08
107;PPD42NS;49;48.530;9.200;2020-06-10T21:02:15;218.96;126305.00;0.42;31.17;17632.00;0.06
107;PPD42NS;49;48.530;9.200;2020-06-10T21:05:09;100.12;57481.00;0.19;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T21:07:55;183.30;105634.00;0.35;62.47;35714.00;0.12
107;PPD42NS;49;48.530;9.200;2020-06-10T21:10:39;58.01;33135.00;0.11;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T21:13:39;473.78;274325.00;0.91;65.79;37629.00;0.13
107;PPD42NS;49;48.530;9.200;2020-06-10T21:16:32;169.05;97380.00;0.32;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T21:19:08;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T21:22:10;786.45;456204.00;1.52;210.96;121671.00;0.41
107;PPD42NS;49;48.530;9.200;2020-06-10T21:24:48;27.54;15536.00;0.05;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T21:27:20;14.35;7920.00;0.03;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T21:29:51;190.85;110013.00;0.37;74.35;42580.00;0.14
107;PPD42NS;49;48.530;9.200;2020-06-10T21:32:36;730.66;423764.00;1.41;312.45;180557.00;0.60
107;PPD42NS;49;48.530;9.200;2020-06-10T21:35:20;318.23;183917.00;0.61;144.93;83413.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T21:38:19;669.32;388082.00;1.29;154.26;88812.00;0.30
107;PPD42NS;49;48.530;9.200;2020-06-10T21:40:55;814.04;472236.00;1.57;143.30;82467.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T21:43:36;753.22;436880.00;1.46;138.99;79970.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T21:46:09;75849992.00;123250776.00;410.84;75046192.00;122814256.00;409.38
107;PPD42NS;49;48.530;9.200;2020-06-10T21:48:43;673.50;390514.00;1.30;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T21:51:17;699.67;405741.00;1.35;182.43;105135.00;0.35
107;PPD42NS;49;48.530;9.200;2020-06-10T21:54:06;301.03;173929.00;0.58;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T21:56:37;678.03;393151.00;1.31;142.61;82068.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T21:59:04;651.20;377544.00;1.26;147.41;84848.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T22:01:53;514.90;298243.00;0.99;105.89;60820.00;0.20
107;PPD42NS;49;48.530;9.200;2020-06-10T22:04:38;422.55;244536.00;0.82;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:07:23;150.30;86522.00;0.29;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:10:09;167.77;96638.00;0.32;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:12:55;240.99;139083.00;0.46;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:15:40;300.90;173849.00;0.58;14.86;8217.00;0.03
107;PPD42NS;49;48.530;9.200;2020-06-10T22:18:15;643.81;373241.00;1.24;170.71;98342.00;0.33
107;PPD42NS;49;48.530;9.200;2020-06-10T22:21:11;550.56;318990.00;1.06;71.85;41135.00;0.14
107;PPD42NS;49;48.530;9.200;2020-06-10T22:23:56;248.39;143378.00;0.48;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:26:37;424.47;245650.00;0.82;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:29:12;487.91;282542.00;0.94;140.76;80996.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T22:31:52;443.47;256697.00;0.86;145.40;83682.00;0.28
107;PPD42NS;49;48.530;9.200;2020-06-10T22:34:29;53.75;30675.00;0.10;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:37:04;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:39:36;133.80;76970.00;0.26;16.80;9335.00;0.03
107;PPD42NS;49;48.530;9.200;2020-06-10T22:42:36;350.30;202543.00;0.68;130.13;74846.00;0.25
107;PPD42NS;49;48.530;9.200;2020-06-10T22:45:18;411.17;237920.00;0.79;116.48;66947.00;0.22
107;PPD42NS;49;48.530;9.200;2020-06-10T22:47:46;631.68;366183.00;1.22;178.09;102619.00;0.34
107;PPD42NS;49;48.530;9.200;2020-06-10T22:50:15;66123784.00;117744848.00;392.48;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:52:45;0.62;0.00;0.00;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:55:28;35.46;20109.00;0.07;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T22:58:03;290.75;167960.00;0.56;141.37;81350.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T23:00:45;388.15;224536.00;0.75;150.86;86845.00;0.29
107;PPD42NS;49;48.530;9.200;2020-06-10T23:03:30;806.00;467565.00;1.56;138.62;79759.00;0.27
107;PPD42NS;49;48.530;9.200;2020-06-10T23:06:14;449.69;260312.00;0.87;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T23:09:02;388.12;224522.00;0.75;0.62;0.00;0.00
107;PPD42NS;49;48.530;9.200;2020-06-10T23:11:59;244.88;141340.00;0.47;0.62;0.00;0.00
